lon,lat,time,pre,stn,spi_1,spi_3,spi_6,spi_9,spi_12
-73.25,3.75,1992-09-16,242.3,8.0,0.30533678627895827,0.3024096864547443,-0.02519777189979315,-1.3721220024535088,-2.17010840001647
-73.25,3.75,1992-10-16,129.40001,8.0,-0.49725487137031793,-0.14027448585749436,-0.16663244105785438,-1.1024765842413975,-2.1814750096971753
-73.25,3.75,1992-11-16,219.0,8.0,0.16481812020868447,-0.11344209753615525,-0.20971396109008034,-0.6387944660403608,-2.0618260761508527
-73.25,3.75,1992-12-16,97.5,8.0,-0.8121264232372787,-0.58474105542524,-0.3454418290148517,-0.6297039096287942,-2.026064701503327
-73.25,3.75,1993-01-16,50.5,8.0,-1.4560830575139567,-0.8879323254799927,-0.9563479783198588,-0.9795470053273693,-1.961659262389414
-73.25,3.75,1993-02-15,71.1,8.0,-1.135100955244515,-1.6130832782488151,-1.360778452893822,-1.417155224156784,-1.8553852827545612
-73.25,3.75,1993-03-16,210.2,8.0,0.1091412540464063,-1.038150710808735,-1.4610189958109245,-1.2708534302935761,-1.5437708578833267
-73.25,3.75,1993-04-16,337.0,8.0,0.7988636539514108,-0.03284174096756101,-0.8566746968594422,-1.147572851881848,-1.1739371485815697
-73.25,3.75,1993-05-16,369.0,8.0,0.944837530923819,0.7143763648451776,-0.47279314986831,-0.7474623456495221,-0.8514130823948602
-73.25,3.75,1993-06-16,160.0,8.0,-0.24317898357859838,0.6010803875811479,-0.3230229269516919,-0.9512783185638016,-0.8412806329195228
-73.25,3.75,1993-07-16,437.9,8.0,1.233665002587825,0.8247659393818323,0.5046206073129699,-0.2191675567629932,-0.492141310517265
-73.25,3.75,1993-08-16,206.3,8.0,0.08396391296640938,0.455531060186156,0.7614625171557774,-0.2477032684027046,-0.5007120286120393
-73.25,3.75,1993-09-16,363.1,8.0,0.9185538828492946,0.9100689567995149,1.0364655142643486,0.32492603191390484,-0.2251218486880591
-73.25,3.75,1993-10-16,232.8,8.0,0.2491833278433457,0.45069957081555967,0.8507265841289321,0.6918813930935691,0.004168629633916239
-73.25,3.75,1993-11-16,276.6,8.0,0.4966989547168043,0.6159882005589156,0.679943243924465,1.084021025520436,0.12941361143425079
-73.25,3.75,1993-12-16,70.9,8.0,-1.1378604909951688,-0.144473568781225,0.5093031313289931,0.820547256343119,0.07178941557096404
-73.25,3.75,1994-01-16,59.4,8.0,-1.3072522554284094,-0.7294635813891435,-0.2965122501006276,0.2645093740232492,0.09110993608781627
-73.25,3.75,1994-02-15,74.0,8.0,-1.0957150243231593,-1.7037251158801618,-0.6181346819347976,-0.3807930537477099,0.09739629548414194
-73.25,3.75,1994-03-16,243.5,8.0,0.31232490450343336,-0.8475268241544042,-0.9329670400702337,-0.1916487945677775,0.16927604909029353
-73.25,3.75,1994-04-16,291.0,8.0,0.5723736866234705,-0.06117724488650646,-0.7765910433244431,-0.5282127095877378,0.06983301228676977
-73.25,3.75,1994-05-16,375.80002,8.0,0.9747986049406913,0.7012744235913935,-0.5236269992307795,-0.14138541749773045,0.08460187302821648
-73.25,3.75,1994-06-16,220.8,8.0,0.17602059783770638,0.6503415626168105,-0.16890105521016516,-0.4645487276473522,0.21560014081489573
-73.25,3.75,1994-07-16,320.5,8.0,0.7200776084398254,0.7163702723525152,0.38680312059877875,-0.26348549365330864,-0.039067236589241654
-73.25,3.75,1994-08-16,212.1,8.0,0.12129329766420649,0.33026548315779775,0.6554241093779192,-0.41074551800052433,-0.026316225509182965
-73.25,3.75,1994-09-16,298.80002,8.0,0.6123435228083549,0.5204657503255734,0.7588723842248184,0.09538540186395708,-0.16869626604461968
-73.25,3.75,1994-10-16,355.30002,8.0,0.8833816538427219,0.6015404841788219,0.8764515443512632,0.7005051317575928,0.10064712800956259
-73.25,3.75,1994-11-16,280.80002,8.0,0.5190326879653864,0.7555437274370381,0.7017169942464475,1.0946021905924066,0.10974082939713194
-73.25,3.75,1994-12-16,42.100002,8.0,-1.6160404509983455,0.13409837936929414,0.35465765600105076,0.7110757776579539,0.04719947254672369
-73.25,3.75,1995-01-16,25.300001,8.0,-2.0299520077866777,-0.9668275989462828,-0.28413542751434323,0.17107369276658316,-0.027414463235683802
-73.25,3.75,1995-02-15,36.600002,8.0,-1.734560579612513,-2.5014748590898463,-0.715190395832116,-0.5880084713020681,-0.1099650993459796
-73.25,3.75,1995-03-16,186.5,8.0,-0.0490877811176163,-1.4461074369256004,-1.0178212749843263,-0.6699935075639506,-0.23725899144720372
-73.25,3.75,1995-04-16,357.80002,8.0,0.8947083875258105,-0.1426731221842813,-1.0108165700059972,-0.5808884832219358,-0.08826042123085813
-73.25,3.75,1995-05-16,376.5,8.0,0.9778629747737431,0.7245536081374347,-0.7519153518296295,-0.20237417309709077,-0.08671290315756569
-73.25,3.75,1995-06-16,431.7,8.0,1.2089120636272548,1.2253136531414852,0.15855930634724083,0.08832608206759995,0.3681388568449154
-73.25,3.75,1995-07-16,439.0,8.0,1.2380335185465587,1.3760494626087945,0.9567446407251063,0.26513508520827067,0.6141998781908152
-73.25,3.75,1995-08-16,290.2,8.0,0.5682348385380901,1.2156260092671491,1.3887229403063697,0.2847073618100001,0.7729217075346346
-73.25,3.75,1995-09-16,288.80002,8.0,0.560973761261014,0.9322895158710263,1.553335811408746,0.7795948875450867,0.752746174867606
-73.25,3.75,1995-10-16,264.5,8.0,0.43108230630034877,0.5489035532270699,1.403411140381609,1.2287933621361897,0.567562004290379
-73.25,3.75,1995-11-16,183.6,8.0,-0.06936930369096116,0.28837908542998625,1.0791551050576782,1.4919225517776082,0.36519257571184377
-73.25,3.75,1995-12-16,104.0,8.0,-0.7425749486997602,-0.2305608460238661,0.4750511455720732,1.3453805041228386,0.4945744667759603
-73.25,3.75,1996-01-16,40.2,8.0,-1.6555604486840545,-1.0559245318153336,-0.38586401953065325,0.752615743157752,0.5254514497053956
-73.25,3.75,1996-02-15,107.6,8.0,-0.7053850241018934,-1.4276780698931835,-0.8475451485690696,0.20923283595874145,0.6712066101136523
-73.25,3.75,1996-03-16,201.0,8.0,0.049228289723404324,-0.9642638944383596,-1.0905943844381958,-0.29425804139272294,0.7006984950331347
-73.25,3.75,1996-04-16,273.1,8.0,0.4779166188601383,-0.14027448585749436,-1.0660844717706492,-0.6820350629082887,0.5271063893487339
-73.25,3.75,1996-05-16,466.80002,8.0,1.3462208575874768,0.7686388368274727,-0.3350433503324152,-0.27003527257880533,0.7120641844573743
-73.25,3.75,1996-06-16,384.0,8.0,1.0104700314138293,1.144514211638414,0.27965133316959895,-0.05838365515180715,0.6148141645278886
-73.25,3.75,1996-07-16,416.4,8.0,1.1468496269945352,1.4122132537852279,0.9935876906047351,0.2659688958769865,0.5683848618901961
-73.25,3.75,1996-08-16,271.0,8.0,0.46657103059386956,1.0409905882898762,1.2740604285128452,0.44581521749740066,0.5287606580128894
-73.25,3.75,1996-09-16,224.0,8.0,0.19578578916934933,0.7037213889018884,1.3123400829238667,0.6854063067981405,0.3937734966855919
-73.25,3.75,1996-10-16,315.2,8.0,0.6942138196479243,0.4699777545711247,1.3816913116969702,1.2059865475743812,0.4995540482133412
-73.25,3.75,1996-11-16,211.40001,8.0,0.11682483020220108,0.3232006402530304,0.9458879221209383,1.393296123187806,0.5570515979111259
-73.25,3.75,1996-12-16,84.0,8.0,-0.9680253027270286,-0.05507946317114603,0.37959000266738685,1.1818272276712776,0.5157223426067288
-73.25,3.75,1997-01-16,96.200005,8.0,-0.82643364483407,-0.7888840879119616,-0.3136195196361655,0.8501504420920876,0.6309892193547322
-73.25,3.75,1997-02-15,41.5,8.0,-1.628370067777516,-1.5976279486984497,-0.891781568912542,-0.01716100807136198,0.4947812263246219
-73.25,3.75,1997-03-16,138.3,8.0,-0.41938810470177784,-1.301455853329884,-1.1317096892522038,-0.5744875214541556,0.3637186983151526
-73.25,3.75,1997-04-16,281.5,8.0,0.5227334922529705,-0.530014748459099,-1.2304555123056033,-0.9026205772971956,0.38138516134249323
-73.25,3.75,1997-05-16,281.80002,8.0,0.5243178398257196,0.1966278690770937,-1.027086823274078,-0.8756995472707599,-0.01577752893939049
-73.25,3.75,1997-06-16,488.5,8.0,1.4278862333890006,1.0015071343307547,-0.02761270412876241,-0.2501807855061832,0.2106786461503708
-73.25,3.75,1997-07-16,232.3,8.0,0.24618588002844216,0.9002601662493815,0.26157987238572733,-0.43967787667148983,-0.1921639494863227
-73.25,3.75,1997-08-16,142.8,8.0,-0.3813452434618922,0.5955575850861227,0.465415732006364,-0.6008450832811122,-0.48380939562630654
-73.25,3.75,1997-09-16,230.40001,8.0,0.2347561595714121,-0.06991289886993711,0.6433070347528289,-0.2616797120846081,-0.4690185683369118
-73.25,3.75,1997-10-16,159.8,8.0,-0.24472497459088227,-0.29058159918980875,0.40678101710531006,-0.1197085479783087,-0.8354960680987822
-73.25,3.75,1997-11-16,138.90001,8.0,-0.41426624230814313,-0.3030167539251135,0.1126396502191936,0.09196360055931949,-1.0119911275292037
-73.25,3.75,1997-12-16,19.0,8.0,-2.2437624575402055,-1.1015005685826496,-1.0273681489693847,-0.16824800312450675,-1.1734356720737522
-73.25,3.75,1998-01-16,16.0,8.0,-2.366389220847305,-1.9063439344624875,-1.6928312072302498,-0.7877871332556514,-1.377053598585009
-73.25,3.75,1998-02-15,61.2,8.0,-1.2792155217389174,-2.585638449399446,-1.9813203487523157,-1.354313852334217,-1.3265701707843889
-73.25,3.75,1998-03-16,189.1,8.0,-0.03108598512372673,-1.3510488149769797,-2.1376581494154663,-2.2242428413486603,-1.197797251444308
-73.25,3.75,1998-04-16,302.6,8.0,0.6315692136764792,-0.22807785631217609,-1.6260847565993586,-2.0074189937072555,-1.1448940010517834
-73.25,3.75,1998-05-16,484.2,8.0,1.4118870905096976,0.8439660808751955,-0.6300426069595103,-1.0592558583679004,-0.653615092183722
-73.25,3.75,1998-06-16,301.7,8.0,0.6270300810906326,1.0750603721413563,0.03128012975956525,-0.8791831230583783,-1.105995463523105
-73.25,3.75,1998-07-16,492.4,8.0,1.4423210725810365,1.4321279512758969,0.9622529217708575,-0.10162602250098679,-0.48242285637746596
-73.25,3.75,1998-08-16,285.1,8.0,0.5416719363385518,1.0565740220841604,1.3450707966772806,0.21280587366056047,-0.15932823253028894
-73.25,3.75,1998-09-16,341.9,8.0,0.8217785627739559,1.1357638545235664,1.591075922120845,0.8601185176344925,0.0859035405650805
-73.25,3.75,1998-10-16,304.80002,8.0,0.6426280584418077,0.7487565486571321,1.5945370376041104,1.3934743007980708,0.3952418379233063
-73.25,3.75,1998-11-16,217.90001,8.0,0.15794178081611682,0.5978600780792683,1.1583497257864654,1.667749062445924,0.5595257376688648
-73.25,3.75,1998-12-16,131.1,8.0,-0.48209777069834386,0.06734052439600438,0.8581680981172436,1.5673718748785077,0.7878232659037151
-73.25,3.75,1999-01-16,58.9,8.0,-1.3151526812374401,-0.725634688881531,-0.001558370603759871,1.1305018509853768,0.8737611374182366
-73.25,3.75,1999-02-15,143.0,8.0,-0.379673990753185,-1.0328482180826803,-0.32349354585869455,0.471563208426834,1.035522744969201
-73.25,3.75,1999-03-16,144.7,8.0,-0.3655334360726707,-0.9736800120588062,-0.8162929937680756,0.14629183349651254,0.9480570355071254
-73.25,3.75,1999-04-16,306.2,8.0,0.6496383634141201,-0.10396841023285122,-0.8125704430985216,-0.26100290568312834,0.9551788426875067
-73.25,3.75,1999-05-16,304.80002,8.0,0.6426280584418077,0.33605581953602814,-0.5881419616322753,-0.21670179509350812,0.5936825334483027
-73.25,3.75,1999-06-16,480.80002,8.0,1.3991734990053946,1.0815956162890525,0.20880305543841743,0.08747011663374929,0.9545857406968372
-73.25,3.75,1999-07-16,238.0,8.0,0.280105136647907,0.9438589398322059,0.5672532170591505,-0.0570707801874239,0.43773422043514043
-73.25,3.75,1999-08-16,255.40001,8.0,0.380417178525904,0.8403483120479078,0.7790041574494431,0.024455917871740136,0.3755000799464223
-73.25,3.75,1999-09-16,503.9,8.0,1.4844738489390839,0.8891635819557182,1.4008032255924092,0.7859845150160264,0.710035383522401
-73.25,3.75,1999-10-16,420.80002,8.0,1.1648436654840058,1.2519575524414708,1.584462950001078,1.454888575222219,0.9425151786100493
-73.25,3.75,1999-11-16,189.1,8.0,-0.03108598512372673,1.1248431631757179,1.3990094442156908,1.5359520538731402,0.8853208667928774
-73.25,3.75,1999-12-16,97.9,8.0,-0.8077517817486132,0.21296197269612896,0.7330776723968292,1.453651307781935,0.8189626699507706
-73.25,3.75,2000-01-16,52.3,8.0,-1.424474771721242,-1.0052305205666912,0.37437322742258666,0.9907315969853469,0.8057162298952159
-73.25,3.75,2000-02-15,137.0,8.0,-0.43053886573488553,-1.2457323890697287,0.13025936096191204,0.6679137313651393,0.7936577738326671
-73.25,3.75,2000-03-16,197.1,8.0,0.023270639422071814,-0.8094491259949522,-0.5743551275820119,0.08597162063805135,0.8984584553391405
-73.25,3.75,2000-04-16,207.7,8.0,0.093038537146312,-0.26274906528724445,-1.1476457209895483,0.02078125207972691,0.700495465549242
-73.25,3.75,2000-05-16,400.80002,8.0,1.0820623723744445,0.4589081283350144,-0.5778600620240475,0.32802598641297487,0.8934841332493769
-73.25,3.75,2000-06-16,332.1,8.0,0.77573241247184,0.7679853331876547,-0.029369823359184467,-0.03654085376328427,0.5928618868424206
-73.25,3.75,2000-07-16,409.7,8.0,1.1192166388831664,1.1806387250016903,0.6944069390619136,-0.06079106788514458,0.9391486390246322
-73.25,3.75,2000-08-16,265.0,8.0,0.43383250021988146,0.9090267588555523,0.9287533831607651,0.10329137993588976,0.9581452534624187
-73.25,3.75,2000-09-16,404.5,8.0,1.0975715452528911,1.0565740220841604,1.2865738132048632,0.728657095623414,0.7596103743794035
-73.25,3.75,2000-10-16,237.2,8.0,0.27537743519879576,0.6932526304316621,1.3355041450547347,1.0806762267105645,0.38159521881459774
-73.25,3.75,2000-11-16,143.0,8.0,-0.379673990753185,0.40808267410124327,0.8912454001573549,1.0918187989777361,0.28422599261220516
-73.25,3.75,2000-12-16,64.0,8.0,-1.2368000605052774,-0.5908622298336877,0.3823959856887329,0.8405521223059194,0.21196246232596025
-73.25,3.75,2001-01-16,30.300001,6.0,-1.8886443706265346,-1.5075812324420415,-0.45161600066268587,0.491367114793344,0.16475971431898603
-73.25,3.75,2001-02-15,30.6,6.0,-1.8807658740532096,-2.2977970654976136,-1.0658004864437325,-0.29993049133760996,-0.06705093257911339
-73.25,3.75,2001-03-16,204.6,6.0,0.07288866259506266,-1.3551967724344387,-1.6833604842554757,-0.5960882881220981,-0.0505140624271693
-73.25,3.75,2001-04-16,147.5,6.0,-0.3424928579093387,-0.8242003371005774,-2.000962813537609,-1.2533488614452253,-0.18411072158291653
-73.25,3.75,2001-05-16,393.1,7.0,1.049491590828645,0.3095260807116356,-1.1797257759628845,-0.9233909369248897,-0.20134420685858626
-73.25,3.75,2001-06-16,363.5,6.0,0.9203444227734391,0.6874462310901567,-0.3899278806624619,-1.0270420492323278,-0.13127799540150378
-73.25,3.75,2001-07-16,321.1,7.0,0.7229880732207006,1.0535828150169895,0.25437241351086143,-0.8167882256584282,-0.3304162331914201
-73.25,3.75,2001-08-16,168.90001,7.0,-0.1756883332424773,0.5722045808826175,0.5308993468466714,-0.753311464576285,-0.5516148404381191
-73.25,3.75,2001-09-16,263.30002,7.0,0.4244679092501066,0.33001352906105147,0.6434962097789757,-0.2851919351528169,-0.8872114284672906
-73.25,3.75,2001-10-16,215.0,6.0,0.1397005740128004,0.048996702474368665,0.7697795483292282,0.12035429838633922,-0.9411954095650378
-73.25,3.75,2001-11-16,187.0,7.0,-0.04561270547426786,0.09900851526500577,0.37316867271901,0.4456118678233424,-0.8345330907372205
-73.25,3.75,2001-12-16,134.6,6.0,-0.4513206726094065,-0.2791580706619547,-0.11164950459942903,0.30194309403920194,-0.6661258045740467
-73.25,3.75,2002-01-16,17.1,6.0,-2.31942228196746,-1.0078449912133804,-0.8550619726033213,0.025968236137817794,-0.6973619909938749
-73.25,3.75,2002-02-15,28.2,6.0,-1.9455757592048126,-1.8643779321723917,-1.2533965603816537,-0.8143251683074503,-0.7030539635031728
-73.25,3.75,2002-03-16,255.2,5.0,0.379290277241353,-1.1815527819301848,-1.2776866945380063,-1.0870052469793023,-0.5838434178066646
-73.25,3.75,2002-04-16,424.2,6.0,1.1786665300866963,0.21243633259871875,-0.6960524882648299,-0.8271433529807392,0.040877053235693676
-73.25,3.75,2002-05-16,496.7,7.0,1.4581538821151614,1.244419863115389,0.03387925942782239,-0.06604557647862673,0.2640319256772441
-73.25,3.75,2002-06-16,470.30002,6.0,1.3595514338005863,1.6287465197958364,0.7080801078532815,0.3727148840781559,0.4885521088539051
-73.25,3.75,2002-07-16,413.7,7.0,1.1357481886979661,1.610894455450949,1.3994986362512871,0.7691253619621959,0.6789436669429829
-73.25,3.75,2002-08-16,190.6,7.0,-0.02077680724802568,1.0473925467731384,1.6580123178911708,0.7761067472982989,0.723010439246429
-73.25,3.75,2002-09-16,251.6,7.0,0.3589065315803848,0.577770269066165,1.6524137251078903,0.9993823108150479,0.6992771973156082
-73.25,3.75,2002-10-16,257.1,6.0,0.3899717328754079,0.19054433841350515,1.385943988895084,1.437190284649158,0.7844026730566337
-73.25,3.75,2002-11-16,186.1,7.0,-0.05187236766645261,0.17860253011070532,0.8512713210713718,1.7119853460892631,0.7825912739646982
-73.25,3.75,2002-12-16,97.5,6.0,-0.8121264232372787,-0.2662110829080097,0.12092722541957503,1.4375445770843966,0.7076011412382434
-73.25,3.75,2003-01-16,8.3,5.0,-2.8010489961268945,-1.2228134935772736,-0.8408463143393736,0.6614167175383504,0.6897264402236636
-73.25,3.75,2003-02-15,29.1,6.0,-1.9207827566034632,-2.2094903801739556,-1.3000207390587313,-0.3274564364228952,0.6915563707861273
-73.25,3.75,2003-03-16,173.40001,6.0,-0.14249104276269298,-1.6633403565605454,-1.5450042745371846,-1.0433828770743232,0.5237965965296181
-73.25,3.75,2003-04-16,405.5,6.0,1.1017477325742946,-0.06263107631738513,-1.093454681603053,-1.06438480296153,0.48502091351594595
-73.25,3.75,2003-05-16,241.40001,7.0,0.30008059679636645,0.4941380968763214,-0.9384554360222019,-0.9354342687562754,-0.061315177517714
-73.25,3.75,2003-06-16,406.80002,6.0,1.1071670742945625,1.0053554092652874,-0.16890105521016516,-0.557449192634681,-0.20246409740430532
-73.25,3.75,2003-07-16,207.40001,7.0,0.09109752636007648,0.5770750914619415,0.26096268423292135,-0.676011054541705,-0.6772353688310815
-73.25,3.75,2003-08-16,284.30002,7.0,0.5374770830066385,0.6749030513497929,0.7585023008710335,-0.4438549260066139,-0.4584034077676091
-73.25,3.75,2003-09-16,291.7,7.0,0.5759891912633553,0.40489178806453235,0.9727197872879487,-0.008034903313155912,-0.3664027602153812
-73.25,3.75,2003-10-16,261.0,6.0,0.4117341531824153,0.5336606402910637,0.7097630368433478,0.5195610384075403,-0.3575059062274866
-73.25,3.75,2003-11-16,273.1,7.0,0.4779166188601383,0.5072125479589751,0.7686713649303253,0.9937421756026017,-0.16133425823436062
-73.25,3.75,2003-12-16,81.6,6.0,-0.9976132037119895,-0.040329657030201624,0.12623190039824797,0.8190064788301679,-0.19686441145986472
-73.25,3.75,2004-01-16,33.4,6.0,-1.8099978097676388,-0.8027047391971708,-0.2592595454549442,0.06280783248144,-0.14084034822545702
-73.25,3.75,2004-02-15,115.8,6.0,-0.6238693756558447,-1.5445585086160545,-0.6695678346209104,-0.21266900351786983,0.050031954691352847
-73.25,3.75,2004-03-16,85.200005,6.0,-0.9534615650517847,-1.5239861346262873,-1.238781093275776,-0.9770179023867384,-0.14417856194491296
-73.25,3.75,2004-04-16,450.80002,6.0,1.2844671080670766,0.06179495365677426,-0.7125989270099496,-0.39022466094947633,-0.043908938581946964
-73.25,3.75,2004-05-16,383.5,7.0,1.0083089591285928,0.7216807286815932,-0.4363488168403006,-0.16580165318139317,0.26360642582132165
-73.25,3.75,2004-06-16,272.0,6.0,0.471980869229584,1.110161753234827,0.0006240663715934353,-0.20975803072869795,-0.02785460042935926
-73.25,3.75,2004-07-16,398.2,6.0,1.0711093631137718,1.0053550386340708,0.7338217021515911,0.09046610639889233,0.38201531948952044
-73.25,3.75,2004-08-16,149.8,6.0,-0.32379290341978745,0.49342324919608477,0.7966661078972739,-0.17871263356765446,0.09501277741073394
-73.25,3.75,2004-09-16,267.7,6.0,0.4486247528219692,0.48315864599241864,1.1209717218177708,0.22351402217679378,0.0428397104261317
-73.25,3.75,2004-10-16,303.0,0.0,0.6335837619551189,0.24612478709734031,0.8599809098581809,0.7671849376953221,0.13394706515041221
-73.25,3.75,2004-11-16,244.40001,6.0,0.3175510451764794,0.4817236946316913,0.6010348466368797,1.0125241671620318,0.07178861972367293
